holder_address,balance
TWpub3eFVeyC4tJe46p3y8ea9PbSWQT36d,2050.000000000000000000
TYgAc1o5qg2St2Z3wsCk9rQxWgP5q9P6K4,2049.958243976616004432
TU8fTW2EyYMtDGePFS4wcrpXg7SfihejPA,2049.792448427936518430
TP4CWAw7Em88yEQ1rpxXnjhtx5iqCArag4,2049.201662367909201264
TRYS2wRT3iwHZ78LMA7SKd6Tn5Zu2Cwt5E,2048.858530000000000000
TUBGekwCVeKPHNfnyYXBGcEst8oYQFwsUu,2048.589371608137727168
TZ1zgXGPetgVsFFBwZ6PHTPUupuLyAoWm9,2048.589115534507465648
TDKypzmtrsqXk4hvxDq7zQhkp54xHFE8GK,2047.800100000000000000
TTrAkUmct29aRcLfqxqKyPpiqpwCZzSRSf,2047.703405534536747160
TMW396iAAh7s3gcyGEG9fesBQuDUbTxscs,2045.800000000000000000
TGRVEAnu7vYTuForQgiNh7DYCH4e9FvUgX,2044.843534053256088108
TR5n2ndjmujx5LVxzWDoDMkC6Sbox9mibJ,2044.467368018562479419
TYW4L7MthmaA7sZ5LuR5CNy1v8AAZ6g9Tx,2043.586455700957228402
TTixWTB47kdrrgi7oVAqsqhUccVxEZVaJV,2042.276644810000000000
TZBp5q3BFNZg3LZ2t7wg1WyJ2GgJeVwn11,2041.592781105750862523
TCZR2EtCYTLu6e8tSaMNVDH8jpNgeCjJjK,2041.394444699380126723
TMWmnhPNeNc6gQnJBE67VohjWNBX7zoSMC,2040.700000000000000000
TCZ9KKQGAidBeBSYtQmoKvBHezCrUdP5zq,2040.000000000000000000
THEnx5wzzsbSLSnbYkS5Wa215GttJAGBzJ,2039.879642495669853359
TC54xgbgCtdiSaGY58NPq8JtHR1GxLTzWb,2038.823205821562235710
TC8XVNxrRm2qu2QKsJ1Jkf2wAGVLTWCfJ7,2038.335780530387091721
TTM2THGoBce9Cio424Mz9Dd9kBRHfpeykg,2038.256388410840930711
TUaYNFntokyc3WMtbtGAkKSexsJ8sxaAom,2038.039023251127303904
TGZgQEK2FHZyimBzCZALYmkE9xmbYEpzw2,2037.460237398844672867
TWjuXHt1qoVWC9qnsJroyUhbeVzoXx7Ezt,2036.611711167887833248
TWPVdGua4gyuAGQubqrSu34TEWBLHLSojR,2034.825175679245547632
TLGQQNX4rQ9hL5vEFM4CsRuGuuk9bGECgG,2034.764343700000000000
TYBiHRMoVvR5Ff75LoCWwmBSpZRiZurs2V,2032.956809000000000000
TGorAVPuE1y2fKeSwa9FRCJfdadQCmeyei,2032.443397489296751044
TNzoDQDGmfCN8fx54uvicQg7G38Fro6geg,2032.008633394945259257
TF7nxzJRv17V6ex8gtwV9TrhZDs2ZGam7q,2030.700944513225809300
TGci4uNSqZQNftfHAn8f4GjoGiLD6v4fGK,2030.200000000000000000
TQnpqX3Wb2RLkwzLRQWX5LPS751C3S1ioG,2030.000000000000000000
THcgxrRJj59KZqDmYGMEGirvgcNUhBgjgV,2030.000000000000000000
TJuob7U8CdoSvcYmfoT443MDfixa7qgbLW,2029.750720803177307054
TWT2wP5eHhxVmgpen4Jcxp1h3XeXwg1g2i,2029.000000000000000000
TZJTk565bpPmjNHGaYRV7DxeK3NXeBjqWu,2028.242977080952677024
T9yxnW4PQ4E4jEfbhpGcyNDT6FUon2YpQV,2028.197117159230968432
TV3hayzBaMECmm6FUftWirVh4vKE4tm8Ku,2027.830000000000000000
TMz2k1ac8g68vBfzR3JR9oBBLwya1ysMJr,2027.690392560000000000
TSFctktxCQt4i3GJKu5p8jQ7N1rHcb2Brz,2027.488964020849925768
TXETGw1qo9zjgWwDhzrwfeVujPDrNz6snL,2026.592083411055772739
THizC1EDsMwMcGpwQ8b9Xm7NXT2qCCwgfv,2026.428055310000000000
TZDnrsXd4hykhESYqnHiuvP8R5XG7s3Dv2,2025.459368548118460812
TYoCmrXGGXEGaBfS3hqRUiamRsmoU3Zxrr,2025.400000000000000000
TLANxCtZyRLetgc1P7ax9ao7fSK2jvRVfL,2025.372519820703545200
TUGfAoHFFSUBCioDmKSX1kLP5R2tNxau1b,2024.956143624642643230
TTheAuntBUhs3qL6p64LWVquchYefYwhZi,2024.316569997599013632
TSQDUBu5F8cP23o2zh6SRLRyGbxB7AaqCJ,2024.020780729049056275
TRPYVedPFfRiRqkH8wYrFqi7omAtxmxKQz,2024.002554012237762120
TNZyxgpKA2exRjNSX6VTfvJn8UFdNzw1Se,2023.397783917937083536
TPSE8FtDhX6x9WL8MRa9er9FZ3ujfUYTJ4,2023.233280000000000000
TQ785gaQ1DaMTpR5vDUTAy5Qmog2nVViAh,2023.063760453722950176
TWzuhvEjXZXgX1txRweTiBQPzDyNc7Qm1U,2023.024900000000000000
TXidAXVEHWXrLwEzCscrK4nRtQ2n69h2pb,2022.874404250650504485
TNtHUmWkHDaQmgLE9wSjNufMjRWBPGz6Qn,2021.818094276288347159
TAHYd6eZcNmzeFSE1aKYc3yLZFJh1XoWVN,2020.000000000000000000
TUnU3PNZSyfPfQZWs8HavFEPuvEpUhNbxN,2019.403390266182701952
TUUdzxJY1V1Q32MNupuix4tnrF8GPTnrwq,2019.201685482801928715
TWpUJPbTVfCBZgaPGUXwARSwWsALPj3mpf,2018.303328745301192256
TV9oKy3Pxdkm6fYGGpBXt7vhjCGWiWnJ3h,2018.262166932772010464
TS4te3xTHggC1WbBoghzqa8kZUR9mRAuxe,2017.601851250000000000
TTcgYNdNN5qmHB6YTq26gVuutWYuMU992N,2016.182445955959182208
TG553KwRrySVCEpisrbamoFbc1qy4HFEbq,2015.988430790164255120
TH1RQy8CoZXtTrQHivbpjKMoQ3MXzxKKQs,2015.190081169152209488
TYVV4z5jL1kbpHGRqw8gvcWkwtN2KRtwRn,2015.140334016174143808
TPM8ySHBH3MyR6RQfC6b2akxnfDSDVczW5,2014.664200000000000000
TBJ8arU4vuB86iFatxpz1L9G29Qh4Y9P3D,2014.540122661309086519
TMMoCWBs4EKxETph82S2jCRjs1gwUFCuqi,2014.000000000000000000
TYX64vrNt9Lx9qSikAqcniYsWhCpUhPbcz,2013.639255790000000000
TYkefX6nGjR1MNMFvGpcRhaGfmvhz9Cs7J,2013.059147868590823675
TAiDFpM9J7pSxFx6Y7X9XuiWWwptDswaws,2012.887814830000000000
TJg3XhT4gnnr3rKCcekywQxvk3X4XHnBdQ,2012.656099428582275952
TYCxT59HBfCMepkaRsWtsRyyphMAEWiUsx,2012.390210952932061168
TRrXMJA3HMoCPQxgVHcvtSR22FxZvkGs4h,2011.410558840524635827
TWEfbLpbjgZSK3iYtbC7CPcGrmY6FXWNsu,2011.331867011728564635
TD743hKbEp2qjJkzRGpBxVAmWoUdmtnf69,2011.034707567151916784
TU1CmpmWbCrFXqLLqMaKL2Q1d34bJNYLJe,2010.669170195083810405
TGBq3UQF4NrDsFE9p24cdt5JuNXV7u73Lq,2010.398605715671867424
TC1k6BhTUQoe4PpwU7vCvPejX73TWhEUu5,2010.229140166080102672
TX5qEMXBREvfWKTPzHsU5xs3EMJB2W7xzW,2010.212889296641763203
TGrgj1yqNBNyoHCe2qZjsZr6wd9d6boWbV,2009.900000000000000000
TAQWzJAkqsaHMw7AJukBSfixANfMnKyX8R,2006.673310018583020992
THYLmCvghmt3TjHmq1yFnonWeo7FLhAqjn,2006.430013745960104395
TUwAEQ5oKevLJ4zdKzjAdafZ4yPs4mjGqc,2005.960000000000000000
TWwLtNAaLz8i2Pvn6co6mjErFFfRpdxMDW,2005.677642851109638539
TTaWjymProBM3CqGtMLHwEuMgSB8YM5DqP,2004.563805809834987225
TSmWjL9wKhhfahcbvD3NZ7ZD8GmxRa7WEC,2004.043900000000000000
TYhiMXSwgHAx53gVrEoXPPM77vgRTf6Gje,2003.629703880000000000
TTVXUQfBdEC19z4LXeubuaLEByNFMh9HxT,2003.122967932200269258
TWeZsqvsS8Yo7vMGUWgNM8qWpETcV3u75A,2002.690700000000000000
TLHChGmxvzbpBDVjzzty2viby3XpS53jVU,2002.572813065402112844
TSYEaEFPQ3VJeTH14L5KVAHHfHsqpD6x14,2002.000000000000000000
TANQVWoC4Mzaaby4EzSHUvW5aCnJKU5r4U,2001.300000000000000000
TRK4Ef87nVzYSiDqCtBCX3zxDsECLjBiCC,2001.246700000000000000
TWLm5gnVcrLymVnBUZ8wYmJSq8CZTSKR4V,2000.989366131607274810
TDprXjtsfMJDSBBeBtJwr6CFQbFxLutpEU,2000.946784400910608542
TGz3FbxuDfQDyij2WKr2Q9GJqejb5t2yev,2000.800000000000000000
TKaKiPmG3g5rURNpGkY47FZCSzU6CYYwz2,2000.029215534731256890
TDwSrHY9W1QS5mtuoAMeEH7Efnyvgqa3SH,2000.000710725518816272
TXTuJtY15MXDHmQcGVxXuoXVboAh8tgGMt,2000.000000000000000000
TXE7v7ooXMf1id3mNnQHsVGwtGnb4WAbBB,2000.000000000000000000
TXCaCuJ4BudWqzsLMf8ZmDsC313tb2VbWz,2000.000000000000000000
TXCJWsGvtd3aHSojLJ7zrvrWJvbTFDBM6a,2000.000000000000000000
TWkiENiJpgZSf1JPyLmqEipiHrYpkhi7wy,2000.000000000000000000
TWgHmQi2oheQ5vAN2hEwVYBzSvZm1pxgUt,2000.000000000000000000
TWGYXcN6gwnxUfDf6hdtSq6e2W2v5CfRNd,2000.000000000000000000
TUcwJcPskfHxmqbm2wEdcrEjQZqMwXrib1,2000.000000000000000000
TTf1FJ5VntUGjNtuf1ceAyPaJouPjHHhZP,2000.000000000000000000
TQeMauhrgcNSZWs4L9CsKpEUfM3ytwNu8k,2000.000000000000000000
TQRfvs3hSALPANGkRAeh4UY3C8PbZCQ8gL,2000.000000000000000000
TPcfWMpxEgjdf1BbRMgWAybnyqowZb1Keg,2000.000000000000000000
TP8o6oCaDoG9E5jfWq9vDV9DqURGqyU2mH,2000.000000000000000000
TMLugq4VkNUL2SSwrnR2hK75ENWtw7iqRt,2000.000000000000000000
TMGUyg8YHGLoVVzCZ99ReGE6j7bNdRYy2P,2000.000000000000000000
TKysv86VQ9sHR5EwNWWCBVPHftB6Xyud8R,2000.000000000000000000
TJLD3vk8pnkyC8ue3DSFDRs1h5XWvbqH9J,2000.000000000000000000
THjE2RmNBhzoPzAARqe8wVi1AFqRs5Wvhd,2000.000000000000000000
TGmH6VgGzb3X7n1jxDNdeH9g5FztbrzcLD,2000.000000000000000000
TGWyC6BADcUtCKGVMvWNnMqmLXpoLUtcLj,2000.000000000000000000
TFuJmYGv1Dvcw6emsdR9TawCCVUakWeNmk,2000.000000000000000000
TFbkab3Meb4xb9vxLpPbq9Wwk34yS7m4cR,2000.000000000000000000
TDRceLo3tyy7ddJEGpBH35gekpbKiVBNyE,2000.000000000000000000
TB1TDUtqVoF6ixdW1LCc6EuRDKbr3mnVdY,2000.000000000000000000
TNQ2wmg6cQwwfLTeEoV8Am6yTzFR2hwJMJ,1999.388724570964547941
TEjJqJGFT8ScQCoZEMZa9pzUnWZxX6v1nH,1999.024738480000000000
TSttta8aBCqF2VRdVeWkLL8J15dpSvqCxx,1998.668600000000000000
TWNRR3YyZiqBxLWjTea28UV9hxYnKqP7J7,1996.535688820570809680
TRp22EMBYjBYgoixTRDrPady98xdP5B33H,1996.004425571242967059
TGiXt2zqXP4RqQXKY3CAZg1rvV3bDpD1WV,1995.889817678691113568
TJzznxACfaUStXd3np4A59pb9SsChscY4Z,1995.814363613108165388
TWb5AFJQuquFgGvZjA2on5VE7wURkZJJSu,1995.000000000000000000
TEgkVTBbD475gtz1DbjejkwkzKUnTVtGQ9,1994.610906351143849128
TTNV5EC9FJLcAD9TkrUszCtv13a1BvjcZ7,1992.427472580339632213
TQW6ZAVLNWoCSLfp3H7MhbnbXHvp3WNvz5,1991.141319780495248325
TQBai7dy38DuutBvyGt2kB6hQzbEfE4U2P,1990.509412219068755373
TGYQ2M5koFed5YzAzPr7V1qrfMK6cCrPev,1990.005200000000000000
TT68syK7K3AgQQGzvV6f5WLLXw7HR1wN2u,1989.955622287057532040
TEQxxpVB8oqUshUZ9TB9EMQ4JRz6mMNyPn,1989.107384061049420070
TTXm2b4fjRDbeawJdS8USzy5bEaGAnJr53,1988.881367687974777380
TPYEtVSi4DUsEfd1oD1RNgMHjo6Ja5RExM,1986.763747750000000000
TJc37eUzxeYiJXahYyxgRzSRtCzXVZoQfL,1986.006460000000000000
TFH6B8LL6VEa9MoXxZLoLi7dX3dmcU2nmA,1982.411000000000000000
TVYaZh3MQnmjjnqv5WvbLaXvacgxzG4C5e,1982.000000000000000000
TF2GbewWHRwfUy8nJLAuSWaHsSHWjKaEwG,1980.949414594100949629
TEoMa7CcQ3JVDb3jSpCV4SjcARAtaxH5g2,1980.472779079468170468
TB5Ahm32yxWyAyc4oE1xS4Fjg9sb8srQQg,1980.167800000000000000
TF4cH4ENHGi3GZ8JBuZUg66itRAHzu4gMq,1980.000000000000000000
TZ92ooEWigUS7wtm2i6YY1Ah2pzdhGgKTA,1978.244710402198068909
TAYrA6aSnrVrjqo3KxuuhwgR7nSftPRmWi,1978.010099031547883456
TUiN85xaWcY1u8HrmdvHv5zsPXNUgNWDh1,1978.000000000000000000
TFZrw9vUT23jGn9S8Cg5jx2ZREsHjDwY4r,1977.388095578059325236
TPboK2YCLAg595fv6jPzrNCNruExFjuLDx,1977.245854560000000000
TEAX16V22QUR8QpD3JrBN8KzcUL27RL6Bt,1977.183591995057556404
TFuMuJLEt6osdzqy5vnG1j39Mu6VNpt1t8,1976.093611169645845538
TASZ6BHUq91rkCno2mbEEmTR3SHzdjqZod,1976.083456547024488940
TPDuH1HhFbMn2GFqdfGNZuZgmXLdnpXZ8o,1975.884473381049091775
TEiVwSvg4XZdDLsLmht2M3sQtGBwRSzUmv,1974.622245967392140384
TEnwufCGJaWEPzdjGjTudcnhwiVuzd96zV,1974.459620113334094288
TPafdPtPR149Hd2PZpJcx5zSAWTitpi7bW,1974.004000000000000000
TJHRhPZk2vDv33S8sZJuRELyFntV3v2rQr,1972.378264917182641701
TSYsEJif9n6vvL8fovYuiuPpb957dWkwCG,1972.087100000000000000
TGQtEixR3zGEXbjSsHfs8qPpW3QzNi3qsn,1971.860280599971032928
TCnjm9asq2KhfarsvvzPxVX9EvR8QVCGBJ,1971.408684830000000000
TR4usUxQF1CjtPTyd3MdYexKRbULJCUoqm,1970.874348260360000000
THomhDD6TvmcpChX7NrB2d5x9gKDeeoT47,1970.594746011553666273
TLWzMVsAmtX7WRgukzEmBKZaq93eDVet3r,1969.587868983838114401
TRxA6Ldb2E8A9eAxNV3LNeRvXsHJiq5kRC,1967.827421562854891904
TGxA7MSFopnoqfo63hKQuLXR2UBByRHsPW,1967.101533551433321295
TNk3VKYmwLgNtTyW2Y5XsmBrcD3TK6qx7h,1967.094381310888193836
TJGpdkaUWjVhdKMVFmLAKTv54DWmr7vcDE,1967.000000000000000000
TMtxSBie2rTUAQ2fy4V1pscunCWNcpVzTe,1966.287111310000000000
TCgEKj1R2Fbb1JUbZkaTpyhoN1LrZXA9Qe,1966.108476465896202984
TDVqCYnktmA18vEyaWnSemx5v9s6hxQGWK,1965.751539974277227008
TTn6j2JEdypp8wmHSGgMfLTLoAS5BYeFbY,1965.000000000000000000
TWEsGy3Xzj6n5Bcrzs1ycDjp4RvnbTn1HM,1964.978705019108000472
TRu8vMzhzhSYX4navZtYKSP4CfPXs7enFR,1964.373591355931064912
TUtbDRQxqCJ6vXS5vWPWLTKRT3hD5b33dv,1964.339734344103297632
TKiFYHtqYPDitLY1XJm7SwWvn6MJhZJo8h,1964.144424124076023168
TFFu5bosYHpvZRRVqrASJBJa1UeJzyyfKc,1964.125765814284113297
TQhR2vpuBbxccV37pjT7XVVHDxfU8TQKzd,1963.780311786658603993
THmsDbsNiwELdzPG24vy6dh1tqK68TcJki,1963.474698451310457696
TN8Hf79tFoBiUPyk4hc7QvKoEVdMGtwvuR,1963.368900000000000000
TCdKttqkTNUpWkkUaUJCLNZkhQtiMZULNK,1963.354137531480739271
TFqbojF7qBAys2ieSMxxKMsEST2uwttATC,1962.615374348654570503
TF6d7wAQhmW7vUszpn7is1n8zphSVV6MbS,1961.619230512390890272
TByEodhwYUZJLKjy4LjoFKHBjay4sik8RD,1961.386600000000000000
TPSknBdMvxpr7UQCh4MV5NP4dvbakSAXcj,1960.347043467279438570
TFoJ8ErYXp4yGzEimY2zgYxmuLGBBg7aC1,1959.589519970000000000
TGuydgvxh8aeQDbisHRrpXYkijF6Wae9kq,1959.195547243292541717
TYGu3NG3qTUYAvxsLGmEWd6L9FnPwTWfXf,1959.189581379830962792
TWk23ktcn2TQFW6DYaTzLsYEuPwZvCo9La,1958.974000000000000000
TNnKqTCByjJTJjN5uBQDBf2n94Uontgyax,1958.871352890924694008
TRLxy1wgoZsMoF4q9E2eCbD4Hw2pQQFcjk,1958.361377200000000000
TVcWZJ2H6nTjVjdWLnVgtWrgzEC1Qv2KNe,1958.292073392070764001
TSBteVCFH6dU23VWu9wVFwPCoXG9Rf2F6N,1957.564150138929261003
TWoBic867XaM9NnaMg7cmawDMZQombS229,1956.500000000000000000
TZBivZ5qYwTYGyv1eNe7pLbqkY4pQ2a8Qy,1956.087520000000000000
TCRUpgRaRnRLWthtuhKbSakEBCFdcnSYgL,1955.360779386804546920
TY37ESxhUPd3xRzNA8yVa95QZegHQuGr4V,1954.773940000000000000
TJ9XFYsd4gmUr427W6RvJYCNdULRxJ1mp4,1953.752809174831872256
TF1ngxBJpUdBo2cNGp54N9nYAty1cA2wSz,1953.570267379366600984
TJtxhek4BBNbWTbATQZ4D4rMbv5XLkXjMT,1953.423499196338520787
THto99tKRxsWQMswiZ4rF6cuzJrV1eHR39,1953.000000000000000000
TQnQCaMxtvNn6bHeJbZvqHm2UmBz1AdzkU,1952.211486957756145632
TSwHcfrgh9n2s6jRVa6PCN21HZfbQ9e9Nt,1952.035194620000000000
TT7RQhUBDCmxQFaJ82nYHmRFSFY6ycgBXd,1951.689821054481916432
TKA8GzyBn6eaWA9dhuo25JNxnYog4E9GjQ,1951.321826140000000000
TRgzB2zuqUE6zv4zvvQ8b3juCF1uR89oSa,1950.669362580000000000
TBqGTBYg74q4V2cLX5cxuXyZyZdDyUvPT9,1950.659428772911648888
TUVFhrUhfzzd1NW3Vj3RnbvkuYpeYn3vJr,1950.000000000000000000
TJFMQQrkmvpoLFfR2JPgpmGBm6Gu1PYzDo,1950.000000000000000000
TZ1hGPYX2X9VPjUNznWqGGYZaAkSUtZETg,1949.934624551043601952
TBRUTMGSmLg5ip6ZH5K4ZXMAc1EMTmdsqj,1949.360146387315080960
TThPaw2o1TUqqAd3XHNkyfLJzovpX4MxEn,1948.592223943006072623
TAkpQDighfjtzd6uuZokKBSxn5vfvsJaJV,1947.786580000000000000
TYSCGi8b4SiwkaMPitdfFCg6M5UAU5Y7Mw,1946.000000000000000000
TGTw26rRcyuvL3simBFKYfAKRgQyn7FALE,1946.000000000000000000
TAyWhBRZrdRaR8d1ijUhNq4X5V6api649w,1945.058904931388774677
TF2EuBBKmyH3AG7xK2o16CENFdE7VBVRmL,1945.000000000000000000
TCooVzFqJLZJgVddq3H6skDu3YtMkbmcrW,1944.000000000000000000
TF3UPpREEkFjPM8hy5hHVpARKyhxALurzK,1943.600971952477790432
TH6zXtCdJppuVPULazCkTF57UDSiELy5gp,1943.158840973396459584
TFCsu1Rj7YETnPvvfXrbaU2F6iLLD6mFRZ,1943.064300782474973468
TNg8ViZJ8vgFPwQfsmYiZx2x5C2Qnfw6LD,1941.806200000000000000
TDcvAQyMek5BGWVJ3Y8A3pzU6BP73WpWVy,1940.000000000000000000
TYeVDH9asznortsHGpMUwmmJ3d7vCSbDm8,1938.735703334309770783
TUWCm3pyFZJJeDXNaeJAzby7H9dUSCpJQk,1938.238028681771615134
TMHf8xbsu1t82a1tkJzbRSZ21ibiNUtxNZ,1937.851100000000000000
TMm2rRd7ZV64gCiHYeXA5SDZH3cHguUNnx,1937.731756310000000000
TWzwCqPg1RHPVNq3rCK6QimKUCqUJPcgMJ,1937.081902051313534801
TES4fVks8by8Hk1s6i531WGGq15Kh1gWkD,1936.312982145656098526
TWji1KjwjESU9vf6fFqsiUoWj4ZhLr2We3,1935.485236001897415860
TRbR43SwfgRk3ZE2nb7VerAv5SkGsLrY8F,1935.293961776037770198
TNWAUjVXNMkyh2os67fy7PvQimj7CGdX6N,1935.082568301734377664
TNj1eRdreZ6fARiRNgS2nxeCcoD4ZzEwHP,1933.686743334583162930
TVNDA7cJ5Ab6T3zNgM6KoyRFRFnKNZxYfQ,1933.097057679059841479
TAKaijLcxrex9zNUxU9Lh3sboBU8c21siT,1932.958674266660613984
TJRTCSiE2dndYP1H6Sqz2fvoM6VtgXAeGg,1932.799842500000000000
TTxoQKbajgYaDipHdP6DJLLaoBcMAKVLvp,1932.260473990039982353
TFS6Dxh9D9WXEgCA2XCJE3DgMBNid3pGEz,1932.000000000000000000
TP4jNMeTU4Mqh49ybpVfZFnjh2mSYqaWAa,1931.585033112127339344
TCtT5mC4q6cqUJFcVv8u6uCkWMpFmy53BZ,1930.593792868445263168
TAXbqNgwCtD4go93hVwBoCbghu2g7YmUHh,1930.024109229553333593
TDT1JVNdjnXEngDeMutZyrZ9GgmQFhp24W,1929.466179953632828646
TBpc2wvhD8KF9ZBfP595T6WmpjDpvPTef4,1928.535460000000000000
TYjGfvasfC8T34RTv5EwVG2bra6V8LHwKw,1928.288800000000000000
TP8HL3JsPizWrqNdXvua89pCXAiDv82b4Z,1927.320700000000000000
TWcVjJdQV3MMMy82VmDdVQBAS9Lfa87s3C,1925.763478546115178600
TGhpSWTwxD2tUWr8D2YRKYeKKFTBrSHWSg,1925.277457535098612472
TD9VpBdSxhqHMZEzBWSUZpeMDHTAsRYgaJ,1924.987351601894872204
TLCtVkPSX4PUWCKUovNZNRNhqSFxityCvq,1924.075693058166015047
TLMnDc7FEgaizEPFnRkwPSeJhQp7no28m5,1923.674300000000000000
TBrzmK2CCYXodwxwTTBcCNNSsuYReokywp,1922.354834998081785831
TMnjR7tQcBaQ3PHRT1ZiqcfGgCRdBZjQx5,1922.313807581727866688
TJzvrQt5Tfh4K1gsfPihnMWuv2F7dohq4X,1922.247346138892306200
TAF8q4FVvNH7kR2Xctbj3fAChahenB3wh2,1921.195152750000000000
TXmraCtmX5wdjyMQSKG3T4csa2Qw4CsmYq,1920.728986624807596880
TH8zd9N53oE8EYykLHo1tJT5eURcUNzLTx,1920.558226075832145440
TSa2pWWofqAXR7PaRfMk5s2tSKcrYSUcw5,1920.552295813596965680
TQzAaRQkszyGrCN8xGby5igC16o9bbsVD2,1920.485505870169090573
TLvEajicChg3948rZgrqjNqiG7uu4nYyoX,1918.883575445098700000
TJqigwwJgaS7kGTiD2PpjtmewrRFCfM6vQ,1918.405300000000000000
TWdmq2UGZUSiRvMz8mtTu4JX4mTnRbrtfs,1918.230029760000000000
THN6xGT4MZmBvqwmH9k15ghGWboSHBGxpD,1918.050456356246224800
TE3n4HhyqiS55nSpNa3SGyh979foKXPUEL,1917.367525210000000000
TRwbrVaS49T1PAzkWsDCFjf9z5Bw8L5Rwz,1916.235724921516334176
TQ1Haix3CNmuRr2JNZqoNMxr6R6ph1nmyg,1916.003288462807623443
TF3Zbyt8bvpeaQAauhaAWyy1bssqFjXFjC,1915.875089752810994307
TJ7HW1ZNDusS5bAVvdBsWmdJvt1X2d2bGe,1913.202000000000000000
TAfdEXqyrB9TQbr1se2edfTeeuTqLkbbEc,1912.741451510655385017
THSj6qmNV8PfiiLvJAEDVjdB24qGMtrxoA,1912.721740197207532927
TB1wHa7wqGTVfRDVaDht39UEsmRnnt2sXv,1910.972003452487770453
TNiGQPfJj8j4smJQ2yw8aoiZrPUiAyfeEo,1910.549955091743507952
TNzTQegVJH1kSuLYmP9s1Qpfgexs9yF5DU,1910.500000000000000000
TAaES6w3XX5GRcKKL6pzgmJGV8pGA1NWG5,1909.946966941353503728
TAXYMBLhuHwewR5VoqFv8RVp2cVnV3kSLA,1909.400000000000000000
TB9MTFLuhGN2qQUsf5wjgMWUJmDojGyxJQ,1909.022138896653045200
TXHKCQdWro671DQeunGcMLCxPJX7LGEJVd,1908.560798284834255168
TLCtPkUnKPjjfBN2V7ySPPTLXUjAkUELpW,1908.445292536273778320
TJu8nZv5GAXA3bNnJHyX2dhrFBsadcWfCm,1907.095136706761188592
TCvZ37Erp1eAXfED14uCBxJfM2hnZqkLFq,1905.381887935180000000
TT5VtWigHHrzvDaWczwW6RvQJdGuDp9k5b,1905.137333211483318155
TE87wYQo64FQf6z8coGC9DZDzwzN8ycoJp,1904.646176445111151496
TLGK1QcmqZuBFQwL6PPbKfYWiRZ9NvskLH,1904.630232013933573445
TAuLX41xN7fiRiV3Mprp8m6x9F2YkVFZEy,1903.419291278385046630
TWTTCtCs8Vq8nfChmp8YvdbeFkvaDdsPmi,1902.778513166879945344
TXd5HQs51naCVVZJ16jvFNEfFCTn6TBE1t,1902.294214138198155279
TUzahEmfK2tGrWAVoWtwah9Kz9mA3g9g6m,1900.000000000000000000
TSYJuYpy4x1wkSWkzc5ey2MZmse5ovKxVG,1900.000000000000000000
TRkxgrtdHHmbb5LMCMtPQRxyZvcSqUt1MU,1900.000000000000000000
TLJ3vpw5K8igJwmwi8bCBwPSJNqwSwoKgS,1899.069812236420044400
TYQfJ1S2Qe8ooeqKZC7XzJEmhVuV4LYxJu,1898.332899026172375833
TZ2naZ8yHeLnMXNhQGFjcBdUxtYefDDKFX,1898.013715760000000000
TPdmZi2EuSBUbQWYZGBoAfijztoznFib4C,1897.757920219575315376
TB61rGyv954TDMW9QhYSD1scLVuim94SGt,1897.500000000000000000
TXoGkA9H8XigEN2eVrV9UZd1WNNVoCAQeM,1896.800000000000000000
THc7mUKJVvDrDjJ8QT5mto4NJtYCYHghUE,1895.571220000000000000
TE8GC7QfG6kFvqGkjiBcHAtfC9ANV7smrC,1895.546704922104144400
TGHM92jpTe4FvX4EsWwwe2kNdZqHcbmPUf,1895.000000000000000000
TF71j1Wi7ePc74HdMUsgXPyNiARLPH9SSW,1894.383614000000000000
TWSvKWZjd7TMVryN6gF29YZShdHput7as4,1893.800000000000000000
TLC7ADbbQ4Eo4mbhu2k1gqJPgRXiszw1HZ,1891.742381775840000000
TJvHatQ5yFgp1Y8TehsVYbUhHpfB4NUfvV,1890.000000000000000000
TPHjTcXJFdjZjsgSd763DmTbGkGP4DKzo3,1889.921115471231056224
TZC1mFRU3KAkvjW3mykjDJH8BkpdXy7V6u,1886.296948309483693312
TYwYm2cbK3o9jVoh74Kj5r7j5vNLfsTogU,1884.615824934537623774
TAZf1iW2Dk8DXSb2SMWRgEaPd8NNva16Fz,1884.452344456270401587
TKrrQvPPRgipcG5aRn752X8XLyHAKKky8c,1884.410767045535472627
TTjWCheNMkWmeJmvacTaZBAhZ2DiNAS7ny,1884.272144920000000000
TK6gXj8NFLxv3LRkVcue1nEKkhCXiA35nj,1884.244467909102704907
TC1CqXuSNokY964F8ndzz9q8GAaq34o9Pu,1883.620376946405087144
TAfMe6YoRL5kHB4F4nGWHfndHGTeTwPdT2,1882.948507986402919790
TXpYzSh3viXLofbJGML4ao4YKWQ1YZqKJs,1882.669511890333655616
TF9yKBRgZgZrcLTaoLWh558RvcBfthXKTW,1882.013819760000000000
TRNHDynXgT4DxL9wWXm8LtLZ1rvWwqaJPF,1882.000000000000000000
TY8VqL55qe8DMNvAbzbJn3GnYxvpuNgzdd,1881.678297971683286004
TP8uETNEG4CzSn7vBrXgGGbNq3ZQoKrXsv,1880.736568170625948064
TRFVUGeW8FYkUgkEAAFBx3zsEyWH5gpECg,1880.024252635000773427
TCBnJHufBDJYiUTW7uYBj7ut9G6vg9JCx6,1880.016852622873893579
THqbqwx56NLGk5BrrqHEH1r6txKrKEf93s,1879.517143732700324512
